playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471214,2016,Alex Ovechkin,2016020860,WSH,DET,AWAY,20170218,L,5on5,838,18,0.3,0.3668,0.552,0.6154,0.377,0.5455,0.3673,3,1.499,0.05,0.072,0.463,0.048,0.785,0.582,0.05,0.052,0.052,0,0,1,1,0,2,0,0,1,0,0,0,0,1,1,2,0,0,0,3,0,0,2,0,0,0.05,0,0,0,0,0,2.064,2,2.061,0,0.015,0.055,0,0.065,0.068,0.068,18,5,0,4,9,1,1,6,10,0,0,2240,0,0,0,0,4.077,0.285,0.285,0.289,0.288,4,2,2,8,0,1,0,5,1,0,0.157,0.128,0,0,0,0,7.854,6,5.964,0.056,0.055,0.055,0.286,0.287,0.287,3.845,0.492,0.489,0.498,0.495,3,2,0,5,1,0,0,2,2,1,0.038,0.194,0.26,0,0,1,5.274,5,5.228,0.066,0,0,0.559,0.564,0.56,2.086,1.693,23,38,0,0.207,0,1,0,1
8471214,2016,Alex Ovechkin,2016020860,WSH,DET,AWAY,20170218,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020860,WSH,DET,AWAY,20170218,L,5on4,414,4,0.3,0.4745,1,0.8824,0.75,0.8462,1,2,2.164,0.055,0.16,0.617,0.08,1.402,0.686,0.054,0.055,0.054,0,0,3,0,4,7,0,0,1,0,0,0,1,1,3,3,0,0,0,0,0,1,3,0,0,0.055,0,0,0,0,0,7,3,3,0,0.041,0.053,0.031,0.065,0.065,0.065,4,1,1,2,0,1,1,0,2,0,0,185,0,0,0,0,7.656,0.13,0.13,0.13,0.13,9,2,4,15,0,2,0,11,0,0,0.13,0,0,0,0,0,15,11,11,0.158,0.084,0.031,0.258,0.258,0.256,1.627,0.144,0.144,0.144,0.144,1,1,0,2,0,0,0,1,1,0,0.011,0.133,0,0,0,0,2,2,2,0.021,0,0,0.166,0.166,0.166,0.057,0,3,1,0.053,0,1,0,1,0
8471214,2016,Alex Ovechkin,2016020869,WSH,NYR,AWAY,20170219,L,other,81,0,1.35,1,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,2.449,0.82,0.679,0.82,0.679,2,1,0,3,0,1,0,1,0,2,0.066,0,0.753,0,0,0,3,3,3,0.066,0.407,0.407,0.479,0.479,0.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020869,WSH,NYR,AWAY,20170219,L,all,1082,18,1.35,0.6569,0.3641,0.6977,0.4286,0.6333,0.4815,3,4.298,0.7,0.347,0.685,0.129,2.508,1.631,0.698,0.71,0.709,0,0,4,2,4,10,1,1,0,0,0,0,3,2,3,5,0,0,0,4,0,1,4,1,1,0.16,0.134,0.406,0,0,1,10.053,6,5.99,0,0.086,0,0,0.786,0.798,0.796,18,4,0,4,10,3,1,3,11,0,0,2518,0,0,0,0,13.529,1.842,1.692,1.857,1.707,13,6,11,30,1,1,0,14,2,3,0.437,0.245,1.16,0,0,1,29.963,19,18.867,0.246,0.407,0.407,1.68,1.698,1.678,8.475,0.962,0.864,0.928,0.835,9,2,2,13,1,3,1,7,3,1,0.173,0.45,0.339,0,1,0,13.002,11,11.02,0.129,0.671,0.671,0.42,0.406,0.4,0.832,1.453,30,40,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020869,WSH,NYR,AWAY,20170219,L,5on5,813,16,1.35,0.3849,0.4038,0.6286,0.459,0.5417,0.5102,5,2.715,0.283,0.198,0.46,0.09,1.728,1.242,0.281,0.293,0.291,0,0,2,2,3,7,0,0,0,0,0,0,2,2,2,4,0,0,0,3,0,1,3,1,0,0.149,0.134,0,0,0,0,7.053,4,3.99,0,0.042,0,0,0.325,0.337,0.335,16,2,0,4,10,3,1,1,11,0,0,2125,0,0,0,0,8.755,0.602,0.593,0.617,0.608,8,5,9,22,0,0,0,11,2,0,0.357,0.245,0,0,0,0,21.963,13,12.867,0.129,0,0,0.732,0.75,0.738,8.475,0.962,0.864,0.928,0.835,9,2,2,13,1,3,1,7,3,1,0.173,0.45,0.339,0,1,0,13.002,11,11.02,0.129,0.671,0.671,0.42,0.406,0.4,0.821,1.212,28,33,0,0.051,0,2,0,2
8471214,2016,Alex Ovechkin,2016020869,WSH,NYR,AWAY,20170219,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020869,WSH,NYR,AWAY,20170219,L,5on4,188,2,1.35,1,0,1,0,1,0,1,1.582,0.417,0.149,0.225,0.039,0.78,0.389,0.417,0.417,0.417,0,0,2,0,1,3,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.011,0,0.406,0,0,1,3,2,2,0,0.044,0,0,0.461,0.461,0.461,2,2,0,0,0,0,0,2,0,0,0,33,0,0,0,0,2.324,0.42,0.42,0.42,0.42,3,0,2,5,1,0,0,2,0,1,0.014,0,0.406,0,0,1,5,3,3,0.05,0,0,0.47,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020892,WSH,PHI,AWAY,20170222,L,other,19,1,1.25,1,0.3932,1,0.3333,1,0.3333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,120,0,0,0,0,0.908,0.215,0.215,0.215,0.215,1,0,0,1,0,0,0,0,0,1,0,0,0.215,0,0,0,1,1,1,0.041,0,0,0.256,0.256,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.071,1,2,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020892,WSH,PHI,AWAY,20170222,L,all,1038,23,1.25,0.664,0.4463,0.4444,0.4096,0.4667,0.4444,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,1.154,0,0,0,0,0,0,0,0,0,23,2,2,7,12,2,3,7,11,0,0,2562,2,0,0,1,11.547,1.555,1.51,1.675,1.628,13,1,2,16,2,2,0,7,4,3,0.286,0.518,0.751,0,1,1,17.454,14,15.107,0.219,0.359,0.359,1.414,1.533,1.524,10.921,0.787,0.744,0.732,0.691,14,2,4,20,0,1,0,13,2,1,0.256,0.218,0.313,0,0,0,18.176,16,14.672,0.132,0.313,0.313,0.605,0.555,0.546,1.615,2.004,34,49,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020892,WSH,PHI,AWAY,20170222,L,5on5,935,22,1.25,0.634,0.428,0.4412,0.4697,0.4643,0.5116,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,1.154,0,0,0,0,0,0,0,0,0,22,2,2,7,11,2,3,7,10,0,0,2095,2,0,0,1,10.64,1.339,1.294,1.46,1.413,12,1,2,15,2,2,0,7,4,2,0.286,0.518,0.535,0,1,1,16.454,13,14.107,0.178,0.359,0.359,1.158,1.276,1.267,10.333,0.773,0.73,0.718,0.677,13,2,4,19,0,1,0,12,2,1,0.243,0.218,0.313,0,0,0,17.176,15,13.672,0.125,0.313,0.313,0.586,0.535,0.526,0.939,1.255,31,35,0.01,0,2,1,1,0
8471214,2016,Alex Ovechkin,2016020892,WSH,PHI,AWAY,20170222,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020892,WSH,PHI,AWAY,20170222,L,5on4,84,0,1.25,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0.014,0.014,0.014,0.014,1,0,0,1,0,0,0,1,0,0,0.014,0,0,0,0,0,1,1,1,0.006,0,0,0.02,0.02,0.02,0.631,0,2,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020900,WSH,EDM,HOME,20170224,L,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020900,WSH,EDM,HOME,20170224,L,all,1111,22,-0.075,0.4308,0.5527,0.5,0.4557,0.4194,0.4182,4,2.942,0.275,0.163,0.651,0.098,1.627,1.186,0.272,0.265,0.263,0,0,3,1,5,9,0,0,0,0,2,0,0,2,3,4,0,0,0,2,0,0,3,1,0,0.151,0.124,0,0,0,0,8.82,4,3.914,0,0.036,0,0,0.31,0.3,0.297,22,4,1,2,15,5,3,3,11,0,0,2489,0,0,0,0,9.355,0.706,0.7,0.692,0.686,7,6,5,18,0,0,0,10,3,0,0.396,0.31,0,0,0,0,17.726,13,12.837,0.154,0,0,0.86,0.843,0.836,12.96,0.933,0.909,0.946,0.923,13,5,0,18,0,0,0,12,6,0,0.297,0.636,0,0,0,0,18.031,18,17.923,0.159,0,0,1.092,1.109,1.082,1.923,1.556,36,43,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020900,WSH,EDM,HOME,20170224,L,5on5,871,20,-0.075,0.3121,0.5853,0.3929,0.4722,0.32,0.44,4,2.241,0.213,0.121,0.523,0.075,1.128,0.941,0.211,0.204,0.201,0,0,2,1,3,6,0,0,0,0,1,0,0,2,2,3,0,0,0,2,0,0,2,1,0,0.09,0.124,0,0,0,0,5.82,3,2.914,0,0.024,0,0,0.238,0.227,0.224,20,2,1,2,15,5,3,3,9,0,0,2369,0,0,0,0,5.847,0.378,0.375,0.364,0.361,4,4,3,11,0,0,0,7,1,0,0.254,0.124,0,0,0,0,10.726,8,7.837,0.063,0,0,0.441,0.424,0.421,12.253,0.833,0.81,0.847,0.823,13,4,0,17,0,0,0,12,5,0,0.297,0.536,0,0,0,0,17.031,17,16.923,0.148,0,0,0.981,0.998,0.972,1.524,1.08,34,38,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020900,WSH,EDM,HOME,20170224,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020900,WSH,EDM,HOME,20170224,L,5on4,240,2,-0.075,0.7664,0,0.875,0,0.8333,0,1,0.701,0.061,0.042,0.128,0.024,0.5,0.245,0.061,0.061,0.061,0,0,1,0,2,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.061,0,0,0,0,0,3,1,1,0,0.011,0,0,0.073,0.073,0.073,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.507,0.328,0.324,0.328,0.324,3,2,2,7,0,0,0,3,2,0,0.142,0.187,0,0,0,0,7,5,5,0.091,0,0,0.419,0.419,0.415,0.707,0.1,0.1,0.1,0.1,0,1,0,1,0,0,0,0,1,0,0,0.1,0,0,0,0,1,1,1,0.011,0,0,0.111,0.111,0.111,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020906,WSH,NSH,AWAY,20170225,L,other,145,2,-0.05,0.1177,1,0.75,1,0.6667,1,3,0.624,0.065,0.073,0.092,0.017,0.59,0.163,0.065,0.065,0.065,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.065,0,0,0,0,0,2,1,1,0,0.023,0,0,0.089,0.089,0.089,2,0,0,0,2,0,1,1,0,0,0,80,0,0,0,0,1.346,0.115,0.112,0.115,0.112,1,1,1,3,0,0,0,2,0,0,0.115,0,0,0,0,0,3,2,2,0.037,0,0,0.152,0.152,0.148,0.751,0.862,0.862,0.862,0.862,1,0,0,1,1,0,0,0,0,1,0,0,0.862,0,0,1,1,1,1,0.002,0,0,0.864,0.864,0.864,0.018,0,2,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020906,WSH,NSH,AWAY,20170225,L,all,1236,25,-0.05,0.3703,0.457,0.5641,0.4576,0.5938,0.4545,1,2.527,0.115,0.165,0.63,0.092,1.878,1.119,0.115,0.116,0.116,0,0,0,4,2,6,0,0,0,0,0,0,2,2,0,4,2,4,0,2,0,0,4,0,0,0.115,0,0,0,0,0,5.936,4,4.015,0,0.042,0,0,0.157,0.158,0.158,25,4,4,4,13,2,5,10,8,0,0,2364,4,0,0,1,12.61,0.815,0.796,0.829,0.809,10,9,3,22,1,1,0,17,2,0,0.56,0.254,0,1,0,0,21.912,19,19.274,0.202,0.156,0.156,0.86,0.881,0.862,9.612,1.386,1.353,1.358,1.328,8,5,4,17,1,0,0,10,2,1,0.242,0.283,0.862,0,0,1,16.609,13,12.642,0.116,0,0,1.502,1.469,1.435,1.089,1.294,27,32,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020906,WSH,NSH,AWAY,20170225,L,5on5,1004,22,-0.05,0.5618,0.6322,0.5152,0.4694,0.5556,0.4722,1,1.903,0.05,0.092,0.538,0.075,1.289,0.956,0.049,0.051,0.05,0,0,0,3,1,4,0,0,0,0,0,0,1,2,0,3,2,4,0,2,0,0,3,0,0,0.05,0,0,0,0,0,3.936,3,3.015,0,0.018,0,0,0.068,0.07,0.069,22,3,4,4,11,1,4,9,8,0,0,1968,4,0,0,1,9.817,0.673,0.657,0.688,0.671,8,7,2,17,1,1,0,13,2,0,0.419,0.254,0,1,0,0,16.912,15,15.274,0.128,0.156,0.156,0.645,0.665,0.65,8.861,0.525,0.492,0.497,0.466,7,5,4,16,0,0,0,10,2,0,0.242,0.283,0,0,0,0,15.609,12,11.642,0.114,0,0,0.639,0.605,0.571,1.028,0.598,23,26,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020906,WSH,NSH,AWAY,20170225,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020906,WSH,NSH,AWAY,20170225,L,5on4,87,1,-0.05,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,33,0,0,0,0,1.448,0.027,0.027,0.027,0.027,1,1,0,2,0,0,0,2,0,0,0.027,0,0,0,0,0,2,2,2,0.037,0,0,0.064,0.064,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,1,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020924,WSH,NYR,AWAY,20170228,L,other,19,0,1.4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,1,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020924,WSH,NYR,AWAY,20170228,L,all,1070,22,1.4,0.6734,0.4442,0.74,0.4058,0.7576,0.386,3,3.431,0.18,0.253,0.767,0.112,2.298,1.391,0.172,0.184,0.176,0,0,4,1,3,8,0,0,0,0,4,0,0,1,4,5,0,0,0,6,0,0,4,1,0,0.084,0.096,0,0,0,0,8.271,5,5.141,0,0.053,0,0,0.233,0.238,0.229,22,6,3,6,7,7,1,6,8,0,0,2530,0,2,1,0,17.481,1.27,1.256,1.301,1.287,20,5,12,37,1,1,0,21,3,1,0.452,0.292,0.527,0,0,1,38.338,25,25.969,0.264,0.018,0.018,1.517,1.556,1.539,5.873,0.616,0.554,0.594,0.535,6,2,5,13,0,1,0,6,1,1,0.178,0.118,0.32,0,0,0,12.832,8,8.068,0.084,0.32,0.32,0.38,0.37,0.321,1.456,1.822,28,41,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020924,WSH,NYR,AWAY,20170228,L,5on5,924,22,1.4,0.5358,0.5891,0.7209,0.4737,0.7308,0.4565,2,2.025,0.168,0.14,0.466,0.068,1.234,0.924,0.16,0.173,0.165,0,0,2,1,3,6,0,0,0,0,2,0,0,1,2,3,0,0,0,6,0,0,2,1,0,0.072,0.096,0,0,0,0,6.271,3,3.141,0,0.029,0,0,0.198,0.203,0.194,22,6,3,6,7,7,1,6,8,0,0,1996,0,2,1,0,13.142,0.703,0.693,0.734,0.724,14,5,12,31,0,0,0,16,3,0,0.411,0.292,0,0,0,0,32.338,19,19.969,0.159,0,0,0.862,0.901,0.889,5.032,0.609,0.548,0.587,0.528,5,2,5,12,0,1,0,5,1,1,0.171,0.118,0.32,0,0,0,11.832,7,7.068,0.082,0.32,0.32,0.371,0.361,0.311,1.421,0.991,27,30,0,0,1,0,0,0
8471214,2016,Alex Ovechkin,2016020924,WSH,NYR,AWAY,20170228,L,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020924,WSH,NYR,AWAY,20170228,L,5on4,127,0,1.4,0.9878,0,0.8571,0,0.8571,0,3,1.406,0.012,0.113,0.301,0.044,1.063,0.468,0.011,0.012,0.011,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0.012,0,0,0,0,0,2,2,2,0,0.024,0,0,0.035,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,4.339,0.567,0.563,0.567,0.563,6,0,0,6,1,1,0,5,0,1,0.04,0,0.527,0,0,1,6,6,6,0.105,0.018,0.018,0.655,0.655,0.65,0.842,0.007,0.007,0.007,0.007,1,0,0,1,0,0,0,1,0,0,0.007,0,0,0,0,0,1,1,1,0.003,0,0,0.009,0.009,0.009,0,0,0,0,0,0,0,0,0,0
8471214,2016,Alex Ovechkin,2016020939,WSH,N.J,HOME,20170302,L,other,63,1,0.125,0.6255,0,0.5,0,0.25,0,2,0.639,0.309,0.03,0.043,0.013,0.294,0.311,0.309,0.309,0.309,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.309,0,0,0,2,1,1,0,0.006,0,0,0.315,0.315,0.315,1,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0.639,0.309,0.309,0.309,0.309,0,1,3,4,0,0,0,0,0,1,0,0,0.309,0,0,0,4,1,1,0.006,0,0,0.315,0.315,0.315,1.873,0.185,0.184,0.185,0.184,2,1,1,4,0,1,0,1,2,0,0.001,0.184,0,0,0,0,4,3,3,0.029,0.089,0.089,0.124,0.124,0.123,0,0,0,0,0,0,0,0,0,0
